Wall time,Step,Value
1616434840.6110332,5,0.007537278346717358
1616435020.0333724,15,0.0034891730174422264
1616435073.8271675,18,0.0026086291763931513
1616435181.547046,24,0.0021464042365550995
1616435469.031091,40,0.0016066177049651742
1616435504.553971,42,0.0015096861170604825
1616435540.4410002,44,0.0014833188615739346
1616435558.3662462,45,0.0015471765073016286
1616435593.7619693,47,0.0014582338044419885
1616435701.7256513,53,0.001411226112395525
1616435719.3662238,54,0.00139702542219311
1616435755.3489442,56,0.0014534005895256996
1616435914.049056,65,0.0012941433815285563
1616436020.1147535,71,0.0012517315335571766
1616436037.5622172,72,0.0013111538719385862
1616436055.1974218,73,0.0012666172115132213
1616436073.0943568,74,0.001235431875102222
1616436162.3732252,79,0.0012097327271476388
1616436306.0746937,87,0.0012597017921507359
1616436431.5472605,94,0.001150585012510419
1616436575.3523955,102,0.0010584313422441483
1616436629.6217396,105,0.0013051849091425538
1616436647.6328714,106,0.0011116006644442677
1616436772.2536974,113,0.0010705639142543077
1616436862.1838083,118,0.00118538539391011
1616437005.0579343,126,0.0010355619015172124
1616437059.2415752,129,0.001065206015482545
1616437077.1646786,130,0.001023365301080048
1616437236.3664348,139,0.0009544919012114406
1616437271.9594622,141,0.0010142315877601504
1616437290.139761,142,0.0010751764057204127
1616437433.855704,150,0.0009896293049678206
1616437524.0957236,155,0.0009433474042452872
1616437578.414589,158,0.0009298322256654501
1616437740.109957,167,0.0009376145317219198
1616437758.2539306,168,0.0010962189408019185
1616437920.781587,177,0.0008642938337288797
1616437938.630423,178,0.000917480734642595
1616438028.3670237,183,0.000994881265796721
1616438064.715889,185,0.0008640651358291507
1616438082.7146468,186,0.0008355153258889914
1616438154.8825054,190,0.0009152213460765779
1616438298.0137222,198,0.0008204081677831709
1616438439.275196,206,0.0008509336621500552
1616438457.1910968,207,0.0008252591360360384
1616438474.9528182,208,0.0008594653918407857
1616438544.0394256,212,0.0008435865747742355
1616438733.862221,223,0.0008023618720471859
1616438838.7339768,229,0.0009434553794562817
1616438926.2842984,234,0.0008016724023036659
1616438978.01323,237,0.0007622992270626128
1616439190.2465625,249,0.000761686242185533
1616439296.9461489,255,0.0007355199195444584
1616439386.4065955,260,0.000848899595439434
1616439439.1175003,263,0.0007302028825506568
1616439510.4221287,267,0.0007753872196190059
1616439580.1008697,271,0.00072791229467839
1616439615.3609247,273,0.000778328743763268
1616439954.5771146,292,0.0006706080748699605
1616440045.0289092,297,0.0008687808876857162
1616440062.9401941,298,0.0009607060346752405
1616440152.959152,303,0.0007477800245396793
1616440224.7815273,307,0.0008532507927156985
1616440242.6189113,308,0.0007750284858047962
1616440278.6759326,310,0.0008014974882826209
1616440422.1970937,318,0.0006581091438420117
1616440439.8986154,319,0.0006758894887752831
1616440541.877053,325,0.0007220985135063529
1616440559.0715015,326,0.0006752697518095374
1616440576.5384955,327,0.0007907691178843379
1616440628.1199121,330,0.0007106542470864952
1616440785.7090547,339,0.0007010773406364024
1616440920.3078785,347,0.0006337973172776401
1616441196.1172857,363,0.0006666898261755705
1616441265.2565422,367,0.000658750650472939
1616441370.5565302,373,0.0006151561392471194
1616441439.1043189,377,0.0007042320794425905
1616441474.058398,379,0.0007139955996535718
1616441681.551498,391,0.0006131395348347723
1616441698.550318,392,0.0006889374344609678
1616441977.2655756,408,0.0007015155861154199
1616442203.941838,421,0.0006651153089478612
1616442220.7133706,422,0.0007303180173039436
1616442254.5673802,424,0.0006044696201570332
1616442360.2982907,430,0.0007426505908370018
1616442516.2192092,439,0.00059314671671018
1616442550.4279685,441,0.0008854310144670308
1616442568.0949566,442,0.000656255055218935
1616442621.7858388,445,0.0005610756925307214
1616442723.6493888,451,0.000656315591186285
1616442876.6647997,460,0.0005804421380162239
1616442928.534838,463,0.0005517040262930095
1616442945.9934528,464,0.000634626136161387
1616443103.4288204,473,0.0008028430747799575
1616443121.7159185,474,0.0006706783315166831
1616443387.5784354,489,0.0006907929782755673
1616443423.1296403,491,0.0007618159870617092
1616443457.4620147,493,0.0006002898444421589
1616443698.289522,507,0.0005667881341651082
1616443782.3086905,512,0.0005572835216298699
1616443815.9594865,514,0.0005236685392446816
