Wall time,Step,Value
1617253976.7333655,5,0.010403251275420189
1617253978.691537,6,0.009884771890938282
1617253989.650353,11,0.007380276452749968
1617253996.9660795,14,0.006744480691850185
1617253999.3021767,15,0.006697564385831356
1617254006.1553388,18,0.006266728974878788
1617254010.2896225,20,0.006067867390811443
1617254019.1646395,24,0.005731146316975355
1617254047.0507812,36,0.0047800494357943535
1617254056.268665,40,0.0045440951362252235
1617254060.323773,42,0.004391929134726524
1617254064.5813186,44,0.00425702054053545
1617254066.8166745,45,0.004218048416078091
1617254071.6491067,47,0.004123549908399582
1617254085.0545733,53,0.0038178041577339172
1617254087.1765926,54,0.0038829990662634373
1617254089.3765764,55,0.0037752415519207716
1617254091.638769,56,0.003760203253477812
1617254094.0126772,57,0.0036617564037442207
1617254112.520767,65,0.0033721455838531256
1617254119.1062877,68,0.0032852203585207462
1617254126.450985,71,0.003207529429346323
1617254128.7771275,72,0.0031441603787243366
1617254131.0703974,73,0.0031384520698338747
1617254133.2868648,74,0.003126754192635417
1617254144.0966876,79,0.0030793044716119766
1617254162.6516373,87,0.0028178344946354628
1617254164.701427,88,0.0028140542563050985
1617254179.024986,94,0.0026589694898575544
1617254196.5355558,102,0.002516022650524974
1617254203.191481,105,0.0024505469482392073
1617254205.7307978,106,0.00241166353225708
1617254221.3477638,113,0.002307963790372014
1617254227.8461545,116,0.002280122134834528
1617254232.6480467,118,0.002218186156824231
1617254250.2684739,126,0.0021350702736526728
1617254256.6484036,129,0.0020894671324640512
1617254258.8602047,130,0.002082542283460498
1617254279.3640597,139,0.001992345554754138
1617254283.7008884,141,0.00190505082719028
1617254285.9386497,142,0.001941118622198701
1617254288.1973915,143,0.0019034286960959435
1617254304.6912498,150,0.0018441479187458754
1617254315.6439877,155,0.001807880005799234
1617254320.5558054,157,0.0018073979299515486
1617254323.093774,158,0.0017800688510760665
1617254331.979328,162,0.0017318390309810638
1617254342.964145,167,0.0017127480823546648
1617254345.509793,168,0.0017140884883701801
1617254352.6676414,171,0.0017300067702308297
1617254365.9573264,177,0.0016699148109182715
1617254368.4790378,178,0.0016643773997202516
1617254373.3171647,180,0.0016760742291808128
1617254380.1756852,183,0.001648573437705636
1617254384.625786,185,0.0016132672317326069
1617254386.7185934,186,0.0015924954786896706
1617254390.9022756,188,0.0016102700028568506
1617254395.3400643,190,0.0016077810432761908
1617254397.6207,191,0.0016125813126564026
1617254413.8418736,198,0.0015588212991133332
1617254432.0209384,206,0.0015246516559273005
1617254434.359026,207,0.0015128470258787274
1617254436.636369,208,0.0014912119368091226
1617254445.2905035,212,0.001512698596343398
1617254467.8286488,222,0.001457679783925414
1617254469.995773,223,0.0014288462698459625
1617254474.040832,225,0.0014402869855985045
1617254482.921609,229,0.0014226088533177972
1617254490.297208,232,0.0014016135828569531
1617254492.5822651,233,0.0014274230925366282
1617254494.8931677,234,0.0013937618350610137
1617254501.135602,237,0.0013953261077404022
1617254528.4634504,249,0.0013490351848304272
1617254542.7424588,255,0.0013318803394213319
1617254549.500414,258,0.0013417451409623027
1617254553.8346174,260,0.0013130385195836425
1617254556.1262157,261,0.001276956289075315
1617254560.825236,263,0.001278422074392438
1617254570.6623316,267,0.001259103650227189
1617254579.575552,271,0.0012579854810610414
1617254583.9358187,273,0.001259086187928915
