Wall time,Step,Value
1616479466.0455542,5,0.006864012219011784
1616479485.7032497,15,0.004377598874270916
1616479491.4382021,18,0.004088530316948891
1616479504.0108778,24,0.0036492645740509033
1616479536.3871253,40,0.002954687224701047
1616479541.0325387,42,0.0028862289618700743
1616479545.2422185,44,0.002866111695766449
1616479546.936214,45,0.0027964888140559196
1616479550.8406453,47,0.0027775168418884277
1616479564.130191,53,0.0026246337220072746
1616479566.8352122,54,0.0025860352907329798
1616479571.797818,56,0.0025697466917335987
1616479595.0299764,65,0.0023782188072800636
1616479610.730572,71,0.0022955886088311672
1616479613.4602005,72,0.0022957157343626022
1616479616.0631247,73,0.0023185755126178265
1616479618.4490094,74,0.002251280937343836
1616479631.2451172,79,0.00218954891897738
1616479656.1742916,87,0.0020539406687021255
1616479678.2040105,94,0.001986648654565215
1616479703.4250774,102,0.001881126780062914
1616479712.554125,105,0.0018606247613206506
1616479715.8763769,106,0.0018131900578737259
1616479737.6096985,113,0.0017957469681277871
1616479752.6425104,118,0.001686201780103147
1616479778.0058048,126,0.001600845716893673
1616479787.5117922,129,0.0015611025737598538
1616479790.5824676,130,0.0015772755723446608
1616479819.2415276,139,0.0014664068585261703
1616479825.4441247,141,0.0014189303619787097
1616479828.5483863,142,0.0014138815458863974
1616479854.434175,150,0.0013405075296759605
1616479870.1698284,155,0.0013035315787419677
1616479879.8042479,158,0.0012701979139819741
1616479907.317171,167,0.0012196064926683903
1616479910.7070541,168,0.001206201151944697
1616479938.9857316,177,0.0011394210159778595
1616479942.170188,178,0.0011393229942768812
1616479958.0516374,183,0.0011087014572694898
1616479964.4317455,185,0.0011019837111234665
1616479967.7699463,186,0.001102578011341393
1616479980.3523393,190,0.0010906652314588428
1616480005.431823,198,0.0010512303560972214
1616480030.8222046,206,0.0010192272020503879
1616480033.8542533,207,0.0010069473646581173
1616480037.1542406,208,0.0010040933266282082
1616480049.8720255,212,0.0009818746475502849
1616480084.6204662,223,0.0009516328573226929
1616480103.193825,229,0.0009324049460701644
1616480119.53749,234,0.0009143826900981367
1616480128.9638212,237,0.0009031844092532992
