Wall time,Step,Value
1616479584.9173827,5,0.02562534809112549
1616479626.3238215,15,0.024687953293323517
1616479640.5003195,18,0.02417432703077793
1616479674.169111,24,0.023926399648189545
1616479761.8286443,40,0.012819132767617702
1616479772.7126691,42,0.010490573942661285
1616479783.9751306,44,0.009306440129876137
1616479789.3092694,45,0.009252224117517471
1616479800.3720946,47,0.008751677349209785
1616479832.027713,53,0.007731080055236816
1616479837.700754,54,0.007599537260830402
1616479848.8176641,56,0.007488665170967579
1616479899.594856,65,0.00699340645223856
1616479932.9272368,71,0.00679807411506772
1616479938.5795212,72,0.006621277425438166
1616479943.984542,73,0.006657849065959454
1616479948.8387759,74,0.0065701608546078205
1616479976.220163,79,0.006253395229578018
1616480020.5021064,87,0.0057633910328149796
1616480059.7377234,94,0.0051827747374773026
1616480102.8557837,102,0.004564917180687189
1616480119.0343745,105,0.004380582831799984
1616480124.5078435,106,0.004387571010738611
1616480163.710761,113,0.0037683253176510334
1616480190.7047453,118,0.003445225767791271
1616480233.9436517,126,0.003106274176388979
1616480249.774966,129,0.0030059092678129673
1616480255.3777313,130,0.0029525202699005604
1616480304.747417,139,0.0026564481668174267
1616480316.0256028,141,0.002621874213218689
1616480321.9518049,142,0.0025550704449415207
1616480365.9718301,150,0.0023692569229751825
1616480392.741565,155,0.00232812506146729
1616480409.522194,158,0.0022187468130141497
1616480459.6678822,167,0.0020950159523636103
1616480465.5337691,168,0.002135653980076313
1616480513.7557125,177,0.0019886179361492395
1616480519.317511,178,0.0019543503876775503
1616480546.3757215,183,0.0019003270426765084
1616480557.4625776,185,0.001917875139042735
1616480563.1863127,186,0.0018759092781692743
1616480585.1288748,190,0.0018663075752556324
1616480627.8468635,198,0.0018196705495938659
1616480672.1495783,206,0.001746472786180675
1616480677.5664604,207,0.001744334353134036
1616480683.2797465,208,0.0017399194184690714
1616480705.01324,212,0.001760626444593072
1616480764.6828573,223,0.0017058332450687885
1616480798.4065223,229,0.001622783369384706
1616480825.6169205,234,0.0016343240858986974
1616480842.0113719,237,0.0016724365996196866
1616480907.172828,249,0.0015290157170966268
1616480938.0986037,255,0.001498110592365265
1616480965.2706273,260,0.0015386311570182443
1616480981.2722895,263,0.0014940296532586217
1616481002.2838924,267,0.0015242387307807803
1616481024.6097603,271,0.0015529071679338813
1616481035.988447,273,0.0014726906083524227
1616481138.7503724,292,0.0013879055622965097
1616481166.312309,297,0.0014233359834179282
1616481171.636511,298,0.0014353314181789756
1616481198.2603774,303,0.0013678246177732944
1616481220.2416632,307,0.0013640238903462887
1616481225.958669,308,0.001374722458422184
1616481236.3926167,310,0.0013693126384168863
1616481279.6171947,318,0.0013336462434381247
1616481284.9473684,319,0.0013515469618141651
1616481318.1806552,325,0.0013512420700863004
1616481324.137307,326,0.00132922048214823
1616481330.0254114,327,0.001302660908550024
1616481346.533937,330,0.001322647207416594
1616481395.3254285,339,0.0014184318715706468
1616481439.4585106,347,0.0012808061437681317
1616481525.8046362,363,0.001289359643124044
1616481546.7067552,367,0.0012433805968612432
1616481579.2138267,373,0.0012947424547746778
1616481601.8814247,377,0.0012386406306177378
1616481612.8302073,379,0.0012350917095318437
1616481677.8111012,391,0.001249713939614594
1616481683.325636,392,0.0012754155322909355
1616481769.990199,408,0.0012278265785425901
1616481839.960144,421,0.001184946158900857
1616481845.778715,422,0.001194442855194211
1616481856.9980822,424,0.001181670930236578
1616481889.2949548,430,0.0011702898191288114
1616481938.6497,439,0.0011935245711356401
1616481949.883776,441,0.0011698822490870953
1616481955.2324097,442,0.001157765043899417
1616481971.3251662,445,0.0011429598089307547
1616482003.4857163,451,0.0011619975557550788
1616482052.718956,460,0.0011708620004355907
1616482068.4796505,463,0.0011322820791974664
1616482073.8539674,464,0.0011433730833232403
1616482123.8074071,473,0.0011064810678362846
1616482128.8709939,474,0.0011082474375143647
1616482210.606909,489,0.001112092169933021
1616482221.276465,491,0.0011178780114278197
1616482232.3650517,493,0.0011061049299314618
1616482308.3024633,507,0.0011373102897778153
1616482335.4882352,512,0.0011129436315968633
1616482345.1784532,514,0.0010749039938673377
1616482361.4193192,517,0.0011696498841047287
1616482406.511886,525,0.0010753192473202944
1616482438.8134615,531,0.0011464329436421394
1616482449.209668,533,0.001084191957488656
1616482465.4331813,536,0.0010951884323731065
1616482498.8897038,542,0.0011778251500800252
1616482526.3698926,547,0.0010990363080054522
1616482580.33082,557,0.001064132433384657
1616482591.6819212,559,0.0010385687928646803
1616482614.1677907,563,0.001091889338567853
1616482646.4888725,569,0.00106057059019804
1616482667.9821398,573,0.0010487503604963422
1616482673.0879507,574,0.0010799961164593697
1616482700.9202662,579,0.001035402761772275
1616482712.3109546,581,0.0010389442322775722
1616482718.2316136,582,0.0010208883322775364
1616482728.9068503,584,0.0010793990222737193
1616482740.179368,586,0.0010318198474124074
1616482745.5155818,587,0.0010437890887260437
1616482772.4477296,592,0.0010926694376394153
1616482777.5921288,593,0.0011461162939667702
1616482826.9576566,602,0.0010138556826859713
1616482860.0638049,608,0.0009988583624362946
1616482870.9856665,610,0.0010343168396502733
1616482897.4863563,615,0.001123545691370964
1616482924.5557532,620,0.0010453194845467806
1616482935.8435044,622,0.0010932345176115632
1616483000.5887861,634,0.0009868716588243842
1616483039.7998457,641,0.0009927675127983093
1616483045.4584043,642,0.0010391655378043652
1616483055.976812,644,0.0009849612833932042
1616483061.536388,645,0.0010006012162193656
1616483067.0202427,646,0.0010049274424090981
1616483071.8817267,647,0.0010100342333316803
1616483083.0439138,649,0.000997357303276658
1616483099.1561463,652,0.001051126280799508
1616483121.026609,656,0.001012733206152916
1616483148.815469,661,0.0010463162325322628
1616483165.8662918,664,0.0009959654416888952
1616483187.3651333,668,0.000999922165647149
1616483203.658793,671,0.000988636864349246
1616483209.1535697,672,0.0009699029615148902
1616483219.8648143,674,0.0009837548714131117
1616483225.1786475,675,0.0010265667224302888
1616483241.4652357,678,0.0009872876107692719
1616483247.2256196,679,0.0009727962897159159
1616483263.8863695,682,0.0009922487661242485
1616483269.1551836,683,0.0009681218070909381
1616483296.266545,688,0.0009767847368493676
1616483301.76018,689,0.0009749708697199821
1616483339.9522471,696,0.0009510482777841389
1616483356.2129014,699,0.000967990723438561
1616483377.4565535,703,0.0009750002063810825
1616483393.4757566,706,0.0010001534828916192
1616483404.212675,708,0.0009696637862361968
1616483415.456959,710,0.0009623323567211628
1616483437.7221801,714,0.0009822204010561109
1616483459.1863816,718,0.0009864659514278173
1616483475.0174193,721,0.000946961110457778
1616483480.3013737,722,0.0009514683624729514
1616483485.7765903,723,0.000982560683041811
1616483524.4108353,730,0.0009348891326226294
1616483557.1289625,736,0.0009484105394221842
1616483568.0040996,738,0.0009520109742879868
1616483573.3772006,739,0.0009499178268015385
1616483595.1535497,743,0.0009169839904643595
1616483617.0791805,747,0.000962699530646205
1616483632.8906016,750,0.0009588830289430916
1616483638.5996108,751,0.0009634979069232941
1616483644.080031,752,0.0009173729340545833
1616483654.5611355,754,0.0009422366274520755
1616483665.453705,756,0.0009443232556805015
1616483715.5950453,765,0.0009318653028458357
1616483721.040118,766,0.0009370693005621433
1616483736.8577805,769,0.0009047992061823606
1616483742.3303304,770,0.0009491482633166015
1616483747.8502448,771,0.000945710577070713
1616483758.2874207,773,0.0009133064886555076
1616483763.8561633,774,0.0009118847083300352
1616483797.6193957,780,0.0009389049955643713
1616483819.7686849,784,0.0009250419680029154
1616483824.7992122,785,0.0009382276330143213
1616483836.1442487,787,0.0009113597916439176
1616483846.624772,789,0.0009061601012945175
1616483863.3057876,792,0.0009540298487991095
1616483868.820604,793,0.0009270705049857497
1616483874.5232944,794,0.0009452564991079271
1616483879.8422318,795,0.0009481300367042422
1616483895.7119522,798,0.0009918254800140858
1616483917.740037,802,0.0009184452937915921
1616483946.1107767,807,0.0009474547696299851
1616483951.6361613,808,0.0009363389108330011
1616483957.2325187,809,0.0009039335418492556
1616483989.8126934,815,0.0008991422364488244
1616484021.8033943,821,0.0009375009685754776
1616484044.5721824,825,0.0009175064624287188
1616484061.1251783,828,0.00090856256429106
1616484083.0986564,832,0.0008885678835213184
1616484103.6686027,836,0.0009230352006852627
1616484114.6685932,838,0.0009439534042030573
1616484142.659726,843,0.0009650911670178175
1616484158.711092,846,0.0008894348284229636
1616484273.3315756,867,0.000864948786329478
1616484284.137436,869,0.0008618080173619092
1616484289.698174,870,0.0008791068103164434
1616484311.4679182,874,0.0008704462088644505
1616484322.9316478,876,0.000882974942214787
1616484345.3667898,880,0.0008628611685708165
1616484356.4822938,882,0.0008811976877041161
1616484400.1304057,890,0.0008507529273629189
1616484432.5372772,896,0.0008471866603940725
1616484454.461263,900,0.0008574181701987982
1616484492.9473534,907,0.0008567359764128923
1616484497.5243495,908,0.0008903024136088789
1616484503.0627,909,0.0008938673418015242
1616484508.6669688,910,0.0008646073983982205
1616484535.0334284,915,0.000846772629301995
1616484546.466891,917,0.000849089352414012
1616484562.8802385,920,0.0008584508905187249
1616484568.5131156,921,0.0009469634969718754
1616484578.4236686,923,0.0008553142542950809
1616484622.9554908,931,0.0008543861331418157
1616484628.0412958,932,0.0008413246250711381
1616484645.1780837,935,0.000823985377792269
1616484682.0974503,942,0.0008312353165820241
1616484698.4258666,945,0.000833979225717485
1616484747.3307498,954,0.0008397382916882634
1616484758.1864235,956,0.000839252898003906
1616484763.6923814,957,0.000836930179502815
1616484768.955439,958,0.0008473444613628089
1616484785.329478,961,0.0008541252464056015
1616484790.8436515,962,0.0008417288772761822
1616484813.0471747,966,0.0009016529656946659
1616484840.43255,971,0.0008246003999374807
1616484846.433699,972,0.0008323517395183444
1616484868.319223,976,0.000828116259071976
1616484873.5423162,977,0.0008190163061954081
1616484878.980181,978,0.0008213075343519449
1616484884.3334026,979,0.0008276498410850763
1616484906.271469,983,0.0008155779214575887
1616484911.649046,984,0.0008122448343783617
1616484928.0182655,987,0.0008628825307823718
1616484933.5096903,988,0.000836260849609971
1616484976.7904627,996,0.000809464487247169
1616484998.7898135,1000,0.0008876213105395436
1616485009.715522,1002,0.0008811263251118362
1616485020.6075115,1004,0.0008580215508118272
1616485025.976022,1005,0.0008393976604565978
1616485066.2334192,1012,0.0008946363814175129
1616485072.0332646,1013,0.0009722530376166105
1616485077.2001755,1014,0.0010985677363350987
1616485093.6860125,1017,0.0008054866921156645
1616485136.4842186,1025,0.0008070947951637208
1616485147.3585396,1027,0.0008095233351923525
1616485170.2374206,1031,0.0008787722326815128
1616485176.0034761,1032,0.0008393091266043484
1616485192.6902642,1035,0.0008099513361230493
1616485203.169882,1037,0.0008265420328825712
1616485240.7356079,1044,0.0008167667547240853
1616485301.2100477,1055,0.0008217901340685785
1616485312.0470994,1057,0.0008457347867079079
1616485344.1407037,1063,0.0008348284754902124
1616485349.7938018,1064,0.0008071516640484333
1616485360.659014,1066,0.000798041292000562
1616485372.0363307,1068,0.0008876632782630622
1616485393.7394104,1072,0.000783738330937922
1616485414.1054292,1076,0.0008183074533008039
1616485425.0531542,1078,0.0008142669103108346
1616485450.5489721,1083,0.0008027470903471112
1616485455.675304,1084,0.0008309087716042995
1616485460.8673615,1085,0.0008460544631816447
1616485504.7430575,1093,0.0008289396646432579
1616485535.117262,1099,0.0007714031380601227
1616485554.9728723,1103,0.0008821285446174443
1616485559.9888573,1104,0.0008298464817926288
1616485565.1869843,1105,0.0007826451328583062
1616485612.196666,1114,0.0008053560159169137
1616485623.0263631,1116,0.0007843694766052067
1616485639.259996,1119,0.0007613678462803364
1616485672.7329047,1125,0.0007646422018297017
1616485677.7646198,1126,0.0007771025411784649
1616485715.26416,1133,0.0008053570636548102
1616485726.4692912,1135,0.0008855608757585287
1616485829.7567596,1155,0.0007655905792489648
1616485835.1284163,1156,0.0007671279599890113
1616485856.1951315,1160,0.0008478797390125692
1616485861.0490184,1161,0.0008017304935492575
1616485866.1417308,1162,0.0007928887498565018
1616485960.3557916,1180,0.0007797878934070468
1616485974.9999273,1183,0.000755083397962153
1616485985.3674603,1185,0.0007555594202131033
1616486022.278715,1192,0.0007988385623320937
1616486027.5831618,1193,0.0008066687732934952
1616486056.3295908,1199,0.0007509683491662145
1616486066.8275175,1201,0.0007876057643443346
1616486090.152141,1206,0.0008189688669517636
1616486101.0235271,1208,0.0008732114220038056
1616486112.295741,1210,0.0007691371138207614
1616486131.847397,1214,0.0007601737743243575
1616486187.5476625,1224,0.0007563348626717925
1616486228.8619242,1232,0.0007386923534795642
1616486234.5699515,1233,0.0007452713325619698
1616486240.076051,1234,0.0007578865624964237
1616486251.1783202,1236,0.0007596797659061849
1616486267.2656376,1239,0.0007640609401278198
1616486291.6993897,1244,0.000793269369751215
1616486307.829281,1247,0.000746763835195452
1616486338.1096637,1253,0.0007490728748962283
1616486348.7280962,1255,0.0007859586039558053
1616486359.2024941,1257,0.0007490514544770122
1616486363.138647,1258,0.0007729674107395113
1616486378.0243807,1261,0.00078135373769328
1616486387.363872,1263,0.0007444591028615832
1616486402.1603074,1266,0.0007467011455446482
1616486445.1965432,1274,0.0008023428963497281
1616486480.617621,1281,0.0007427832460962236
1616486510.6027732,1287,0.0007591223111376166
1616486530.8899567,1291,0.0008734734728932381
1616486535.643215,1292,0.0009074049885384738
1616486540.729881,1293,0.0008673665579408407
1616486545.7738597,1294,0.0008108065812848508
1616486574.1169848,1300,0.0007276482647284865
1616486590.069661,1303,0.0007075186003930867
1616486624.1217575,1310,0.0007152362959459424
1616486633.7641277,1312,0.0007410545949824154
1616486647.5808737,1315,0.0007150085875764489
1616486652.0833173,1316,0.0007249701884575188
1616486665.8607213,1319,0.0007206856971606612
1616486696.8478587,1325,0.0007034731679596007
1616486707.8128717,1327,0.0007771003874950111
1616486723.7155468,1330,0.0007642641430720687
1616486739.841874,1333,0.0007912215078249574
1616486744.6459334,1334,0.0007737780688330531
1616486755.3456402,1336,0.0007206068839877844
1616486761.2995734,1337,0.0007194114150479436
1616486789.3970566,1343,0.0007034779991954565
1616486850.2135134,1355,0.0007004865328781307
1616486903.23521,1366,0.0006991076515987515
1616486923.0485246,1370,0.0007164206472225487
1616486968.4428241,1379,0.0007338731666095555
1616486993.9661813,1384,0.0008193868561647832
1616486998.7483974,1385,0.0007887318497523665
1616487013.1982229,1388,0.0007302273879759014
1616487018.0743167,1389,0.0007702280418016016
1616487029.2141035,1391,0.0007313080132007599
1616487034.3274376,1392,0.0007772505050525069
1616487048.6707466,1395,0.0006971914554014802
1616487137.7070923,1412,0.0008240864262916148
1616487142.974919,1413,0.000791582278907299
1616487148.2055137,1414,0.0007973861647769809
1616487174.6130905,1419,0.0007668553153052926
1616487187.514412,1422,0.0007348906365223229
1616487208.0159023,1426,0.0007030252600088716
1616487212.4993892,1427,0.0007139361114241183
1616487217.1254308,1428,0.0007090152357704937
1616487238.1175547,1432,0.0007033379515632987
1616487243.1493595,1433,0.0007038385374471545
1616487257.0427325,1436,0.000753393629565835
1616487277.0180032,1440,0.0007278805132955313
1616487285.9589438,1442,0.0007291134679690003
1616487354.6929986,1456,0.0006893452955409884
1616487401.0718281,1465,0.0007136435015127063
1616487406.975556,1466,0.0007060862262733281
1616487460.4517584,1477,0.0007102416711859405
1616487496.4908597,1485,0.0006878000567667186
1616487500.6177092,1486,0.000678327283822
1616487515.3698585,1489,0.0006787180318497121
1616487524.4897158,1491,0.0006771997432224452
1616487528.461836,1492,0.0006775098736397922
1616487565.640827,1500,0.0006909416988492012
1616487570.7841213,1501,0.0006776127265766263
1616487575.9025543,1502,0.0006838534609414637
1616487596.030005,1506,0.0007121556554920971
1616487605.967287,1508,0.0007084442768245935
1616487613.5848045,1510,0.0007048923871479928
1616487649.298299,1518,0.000767264049500227
1616487675.3275483,1523,0.0007290712092071772
1616487679.2403693,1524,0.0006866751937195659
1616487694.6555667,1527,0.0006678074132651091
1616487725.967762,1534,0.0006693175528198481
1616487784.5661557,1546,0.0006907324423082173
1616487810.790039,1551,0.0007090766448527575
1616487815.4517562,1552,0.0007374916458502412
1616487825.1188698,1554,0.000699866097420454
1616487830.1128407,1555,0.0006720706587657332
1616487860.289733,1561,0.0007210826152004302
1616487895.0118332,1568,0.0007093361346051097
1616487900.5628574,1569,0.000674024224281311
1616487943.832737,1578,0.0007058359915390611
1616487963.912251,1582,0.0007636012160219252
1616487974.417367,1584,0.0008375950274057686
1616487993.3604186,1588,0.0006907403585501015
1616488032.8871672,1597,0.0006924125482328236
1616488064.9571376,1604,0.000662864011246711
1616488070.0522106,1605,0.0006618275656364858
1616488092.0054808,1610,0.0006619190680794418
1616488129.4292822,1618,0.000661770289298147
1616488138.7680326,1620,0.0006753375055268407
1616488173.014929,1627,0.0007188009331002831
1616488177.7553577,1628,0.000731652311515063
1616488195.1879702,1632,0.0006764938007108867
