Wall time,Step,Value
1616385398.4106076,5,0.031544752418994904
1616385419.0070114,15,0.024127429351210594
1616385425.8891072,18,0.023570269346237183
1616385439.8093247,24,0.021962525323033333
1616385476.830348,40,0.00929268542677164
1616385481.5723894,42,0.009097852744162083
1616385485.9066696,44,0.008566156029701233
1616385488.151361,45,0.008433489128947258
1616385492.5520036,47,0.008171286433935165
1616385505.149587,53,0.007578328251838684
1616385507.1134036,54,0.007535893470048904
1616385510.9082797,56,0.007470502983778715
1616385529.7815242,65,0.0070320358499884605
1616385544.1558547,71,0.0067848926410079
1616385546.6032982,72,0.006761898752301931
1616385549.0162387,73,0.006683158688247204
1616385551.2761638,74,0.006725518964231014
1616385562.0835483,79,0.006517811678349972
1616385577.603825,87,0.006267163902521133
1616385590.8232486,94,0.006042104214429855
1616385605.0922678,102,0.005765915382653475
1616385610.676587,105,0.00566909508779645
1616385612.4928975,106,0.005599913652986288
1616385625.4747305,113,0.0053390441462397575
1616385634.2797835,118,0.005141857545822859
1616385648.7107055,126,0.004809277597814798
1616385653.935743,129,0.004713626578450203
1616385655.7921882,130,0.004640927538275719
1616385672.7115304,139,0.004259161185473204
1616385676.698615,141,0.004177685361355543
1616385678.4945855,142,0.004106675740331411
1616385693.6508045,150,0.0038012550212442875
1616385702.8647275,155,0.0036107716150581837
1616385708.5223572,158,0.003494317177683115
1616385726.4552677,167,0.0032506913412362337
1616385728.6976578,168,0.0032143150456249714
1616385748.4775805,177,0.0030018342658877373
1616385750.8725765,178,0.0029890097212046385
1616385763.056938,183,0.0028674497734755278
1616385768.241449,185,0.0028051387052983046
1616385770.7021005,186,0.0027718017809093
1616385780.208336,190,0.0027035705279558897
1616385796.2971048,198,0.0025754780508577824
1616385813.5565183,206,0.002462979406118393
1616385815.9357898,207,0.002445556689053774
1616385818.2864714,208,0.002424678299576044
1616385828.0027401,212,0.0023877413477748632
1616385853.0745065,223,0.0022518278565257788
1616385864.847445,229,0.002211920218542218
1616385875.6149292,234,0.0021465097088366747
1616385882.830674,237,0.0021277230698615313
1616385912.0012267,249,0.002038690261542797
1616385924.8928835,255,0.0019926149398088455
1616385935.613995,260,0.001953618135303259
1616385942.8718472,263,0.0019639080855995417
1616385953.2590575,267,0.0019325438188388944
1616385962.3434796,271,0.0018935940461233258
1616385966.7228618,273,0.0019171899184584618
1616386010.8722105,292,0.001819301163777709
1616386020.7969584,297,0.0017778197070583701
1616386022.9697516,298,0.0017809562850743532
1616386034.3968873,303,0.0017517107771709561
1616386044.8730354,307,0.001733714365400374
1616386047.2573903,308,0.0017245921771973372
1616386052.0899594,310,0.001727990573272109
1616386068.4533722,318,0.0016948626143857837
1616386070.5562944,319,0.0017002873355522752
1616386083.0756578,325,0.0016738295089453459
1616386085.3437111,326,0.001675355713814497
1616386087.750105,327,0.0016716460231691599
1616386095.0138342,330,0.0016683319117873907
1616386115.8017554,339,0.0016358945285901427
1616386131.1927476,347,0.0016114815371111035
1616386163.5879283,363,0.0015737621579319239
1616386172.5562627,367,0.0015743550611659884
1616386186.4719164,373,0.0015525046037510037
1616386195.8313172,377,0.001536209019832313
1616386200.604973,379,0.0015318187652155757
1616386228.3583226,391,0.0015102759934961796
1616386230.5037813,392,0.0015085646882653236
1616386264.8473005,408,0.0014769777189940214
1616386292.0384943,421,0.001456249039620161
1616386294.1374261,422,0.0014471655013039708
1616386298.1568081,424,0.0014304602518677711
1616386310.4201415,430,0.0014211027882993221
1616386328.2096853,439,0.0014116369420662522
1616386332.258549,441,0.0014108867617323995
1616386334.2869093,442,0.0014080870896577835
1616386339.9918969,445,0.0014285404467955232
1616386351.6711345,451,0.0014067261945456266
1616386370.042262,460,0.0013905329396948218
1616386376.1128778,463,0.0013734266394749284
1616386378.2966473,464,0.0013724173186346889
1616386398.742781,473,0.0013489869888871908
1616386401.215311,474,0.0013693865621462464
1616386438.2513423,489,0.0013426565565168858
1616386443.0898373,491,0.001333884778432548
1616386448.012397,493,0.0013262610882520676
1616386482.9810455,507,0.0013173266779631376
1616386494.1642509,512,0.001304181874729693
1616386498.5704865,514,0.001296809408813715
1616386505.1767309,517,0.001298612216487527
1616386520.9182475,525,0.0012854577507823706
1616386532.1228685,531,0.0012793854111805558
1616386536.08248,533,0.0012784473365172744
1616386542.1814528,536,0.0012704780092462897
1616386554.0387697,542,0.0012736296048387885
1616386564.8236992,547,0.0012643560767173767
1616386588.3078942,557,0.0012618893524631858
1616386593.2893422,559,0.0012485816841945052
1616386603.986843,563,0.0012407139874994755
1616386617.4874399,569,0.0012407286558300257
1616386626.34564,573,0.001226902473717928
1616386628.6490602,574,0.0012258285423740745
1616386638.63219,579,0.001230404363013804
1616386642.477906,581,0.0012267122510820627
1616386644.39921,582,0.0012333700433373451
1616386648.5671215,584,0.001225251704454422
1616386653.2279859,586,0.0012217944022268057
1616386655.485708,587,0.0012139086611568928
1616386666.610875,592,0.0012124963104724884
1616386668.9485216,593,0.0012220386415719986
1616386690.15958,602,0.0012079341104254127
1616386705.4610565,608,0.0012114515993744135
1616386710.4409487,610,0.001201034989207983
1616386721.6731594,615,0.0011997123947367072
1616386732.87588,620,0.0011853821342810988
1616386736.9867983,622,0.0011933058267459273
1616386761.0762837,634,0.0011727603850886226
1616386775.417872,641,0.0011665050406008959
1616386777.7057366,642,0.0011943639256060123
1616386781.824669,644,0.0011779104825109243
1616386783.929719,645,0.00118085031863302
1616386786.0942297,646,0.0011709248647093773
1616386788.324165,647,0.0011833652388304472
1616386792.7898943,649,0.0011705311480909586
1616386799.4513113,652,0.001158996601589024
1616386808.4107292,656,0.001155521022155881
1616386820.1869955,661,0.0011677363654598594
1616386827.7662253,664,0.0011780487839132547
1616386837.6597962,668,0.0011516747763380408
1616386844.429085,671,0.001157750259153545
1616386846.5995772,672,0.0011582773877307773
1616386851.0037835,674,0.0011578171979635954
1616386853.2002308,675,0.0011389050632715225
1616386859.8895657,678,0.0011579293059185147
1616386861.966293,679,0.001138446619734168
1616386867.7897243,682,0.0011551304487511516
1616386869.7875493,683,0.0011551260249689221
1616386880.1426523,688,0.0011307601816952229
1616386882.1614563,689,0.001133427140302956
1616386897.7918358,696,0.0011335796443745494
1616386904.8164697,699,0.0011192142264917493
1616386914.7651844,703,0.0011238956358283758
1616386921.72659,706,0.0011299311881884933
1616386926.6181512,708,0.0011129929916933179
1616386931.8572907,710,0.0011302190832793713
1616386941.0782082,714,0.0011216843267902732
1616386949.881693,718,0.0011176434345543385
1616386955.6983876,721,0.001106072450056672
1616386957.6808112,722,0.0010974390897899866
1616386959.6332638,723,0.0011021060636267066
1616386974.4978375,730,0.0010979296639561653
1616386989.1309311,736,0.0011159781133756042
1616386994.3911245,738,0.0011180886067450047
1616386996.9344697,739,0.0011009416775777936
1616387006.2846615,743,0.0011061385739594698
1616387015.2824283,747,0.0010865150252357125
1616387021.216323,750,0.0010819253511726856
1616387023.141829,751,0.00107506790664047
1616387025.120414,752,0.001084545161575079
1616387028.9456017,754,0.0010851623956114054
1616387033.2482073,756,0.0010805348865687847
1616387054.857447,765,0.0010705101303756237
1616387057.3048759,766,0.0010723307495936751
1616387064.0036457,769,0.0010790110100060701
1616387066.3007038,770,0.0010699538979679346
1616387068.445774,771,0.001070424448698759
1616387072.3798635,773,0.0010680760024115443
1616387074.3309045,774,0.0010669343173503876
1616387085.9825408,780,0.0010618212400004268
1616387094.9674053,784,0.0010653050849214196
1616387097.32938,785,0.0010581112001091242
1616387101.9113061,787,0.0010591752361506224
1616387106.7387316,789,0.0010672518983483315
1616387113.944983,792,0.0010632546618580818
1616387116.337759,793,0.0010602741967886686
1616387118.8427315,794,0.0010548265418037772
1616387121.3256223,795,0.0010532867163419724
1616387128.7579849,798,0.001058898982591927
1616387138.7633026,802,0.0010634775971993804
1616387151.265483,807,0.001052171690389514
1616387153.4494686,808,0.0010591079480946064
1616387155.7845564,809,0.0010508106788620353
1616387167.837379,815,0.0010577236535027623
1616387180.8363247,821,0.00104955502320081
1616387190.3906243,825,0.0010424682404845953
